reg_date,state,vehicle_category,manufacturer,registrations
2025-06-26,Punjab,3W,BrandR,19792
2025-06-26,Rajasthan,3W,BrandG,4806
2025-06-26,Sikkim,2W,BrandR,16125
2025-06-26,Tamil Nadu,3W,BrandM,15035
2025-06-26,Telangana,4W,BrandO,9689
2025-06-26,Tripura,2W,BrandF,15516
2025-06-26,Uttar Pradesh,4W,BrandM,9894
2025-06-26,Uttarakhand,4W,BrandP,10713
2025-06-26,West Bengal,4W,BrandM,18030
2025-06-26,Delhi,4W,BrandO,5766
2025-06-26,Jammu and Kashmir,4W,BrandK,16647
2025-06-26,Ladakh,2W,BrandM,4133
2025-06-26,Puducherry,4W,BrandA,14638
2025-06-27,Andhra Pradesh,2W,BrandJ,3631
2025-06-27,Arunachal Pradesh,2W,BrandK,16062
2025-06-27,Assam,3W,BrandM,13976
2025-06-27,Bihar,4W,BrandZ,6932
2025-06-27,Chhattisgarh,2W,BrandM,4978
2025-06-27,Goa,3W,BrandR,9820
2025-06-27,Gujarat,3W,BrandP,13374
2025-06-27,Haryana,4W,BrandN,4962
2025-06-27,Himachal Pradesh,3W,BrandQ,15603
2025-06-27,Jharkhand,3W,BrandH,14872
2025-06-27,Karnataka,4W,BrandW,7755
2025-06-27,Kerala,3W,BrandT,17448
2025-06-27,Madhya Pradesh,3W,BrandV,16884
2025-06-27,Maharashtra,2W,BrandZ,6868
2025-06-27,Manipur,2W,BrandU,12394
2025-06-27,Meghalaya,3W,BrandW,8337
2025-06-27,Mizoram,2W,BrandC,3836
2025-06-27,Nagaland,4W,BrandO,5818
2025-06-27,Odisha,4W,BrandB,12278
2025-06-27,Punjab,2W,BrandG,5425
2025-06-27,Rajasthan,4W,BrandR,7670
2025-06-27,Sikkim,3W,BrandG,17432
2025-06-27,Tamil Nadu,4W,BrandA,13570
2025-06-27,Telangana,3W,BrandS,2511
2025-06-27,Tripura,2W,BrandT,5470
2025-06-27,Uttar Pradesh,3W,BrandW,17846
2025-06-27,Uttarakhand,4W,BrandQ,19702
2025-06-27,West Bengal,3W,BrandT,4323
2025-06-27,Delhi,2W,BrandN,4641
2025-06-27,Jammu and Kashmir,2W,BrandS,8449
2025-06-27,Ladakh,4W,BrandD,3244
2025-06-27,Puducherry,4W,BrandV,4212
2025-06-28,Andhra Pradesh,2W,BrandH,6390
2025-06-28,Arunachal Pradesh,4W,BrandY,7345
2025-06-28,Assam,4W,BrandS,19475
2025-06-28,Bihar,4W,BrandE,4479
2025-06-28,Chhattisgarh,2W,BrandL,15136
2025-06-28,Goa,4W,BrandX,7462
2025-06-28,Gujarat,3W,BrandY,13894
2025-06-28,Haryana,4W,BrandD,13662
2025-06-28,Himachal Pradesh,4W,BrandQ,13328
2025-06-28,Jharkhand,3W,BrandW,4524
2025-06-28,Karnataka,3W,BrandN,15262
2025-06-28,Kerala,4W,BrandK,12803
2025-06-28,Madhya Pradesh,2W,BrandJ,18946
2025-06-28,Maharashtra,4W,BrandQ,16844
2025-06-28,Manipur,3W,BrandI,15844
2025-06-28,Meghalaya,2W,BrandD,19516
2025-06-28,Mizoram,4W,BrandI,12716
2025-06-28,Nagaland,4W,BrandM,6848
2025-06-28,Odisha,3W,BrandP,13469
2025-06-28,Punjab,3W,BrandZ,17873
2025-06-28,Rajasthan,2W,BrandA,11977
2025-06-28,Sikkim,4W,BrandL,5622
2025-06-28,Tamil Nadu,4W,BrandA,4917
2025-06-28,Telangana,4W,BrandL,8086
2025-06-28,Tripura,4W,BrandJ,5879
2025-06-28,Uttar Pradesh,3W,BrandL,7669
2025-06-28,Uttarakhand,3W,BrandY,7600
2025-06-28,West Bengal,3W,BrandW,18166
2025-06-28,Delhi,4W,BrandK,4262
2025-06-28,Jammu and Kashmir,4W,BrandB,13973
2025-06-28,Ladakh,3W,BrandM,14616
2025-06-28,Puducherry,4W,BrandR,3520
2025-06-29,Andhra Pradesh,2W,BrandZ,17694
2025-06-29,Arunachal Pradesh,3W,BrandN,12399
2025-06-29,Assam,3W,BrandJ,18752
2025-06-29,Bihar,2W,BrandH,18143
2025-06-29,Chhattisgarh,4W,BrandQ,3600
2025-06-29,Goa,2W,BrandR,18370
2025-06-29,Gujarat,3W,BrandJ,5161
2025-06-29,Haryana,3W,BrandX,19715
2025-06-29,Himachal Pradesh,2W,BrandE,2950
2025-06-29,Jharkhand,2W,BrandT,17207
2025-06-29,Karnataka,3W,BrandZ,6600
2025-06-29,Kerala,3W,BrandW,15135
2025-06-29,Madhya Pradesh,4W,BrandT,9930
2025-06-29,Maharashtra,4W,BrandK,13728
2025-06-29,Manipur,4W,BrandW,17361
2025-06-29,Meghalaya,3W,BrandL,19182
2025-06-29,Mizoram,4W,BrandW,14851
2025-06-29,Nagaland,3W,BrandP,12881
2025-06-29,Odisha,4W,BrandI,10125
2025-06-29,Punjab,3W,BrandI,2041
2025-06-29,Rajasthan,3W,BrandN,4426
2025-06-29,Sikkim,4W,BrandU,2455
2025-06-29,Tamil Nadu,3W,BrandL,5005
2025-06-29,Telangana,4W,BrandN,9951
2025-06-29,Tripura,3W,BrandI,12039
2025-06-29,Uttar Pradesh,3W,BrandG,16765
2025-06-29,Uttarakhand,3W,BrandU,7003
2025-06-29,West Bengal,4W,BrandH,16069
2025-06-29,Delhi,3W,BrandZ,8964
2025-06-29,Jammu and Kashmir,3W,BrandG,7951
2025-06-29,Ladakh,2W,BrandX,18386
2025-06-29,Puducherry,3W,BrandD,7164
2025-06-30,Andhra Pradesh,4W,BrandE,9249
2025-06-30,Arunachal Pradesh,3W,BrandX,12129
2025-06-30,Assam,4W,BrandJ,12858
2025-06-30,Bihar,4W,BrandH,10301
2025-06-30,Chhattisgarh,2W,BrandM,4776
2025-06-30,Goa,4W,BrandQ,2092
2025-06-30,Gujarat,2W,BrandZ,10523
2025-06-30,Haryana,3W,BrandV,10041
2025-06-30,Himachal Pradesh,2W,BrandD,19219
2025-06-30,Jharkhand,2W,BrandU,10607
2025-06-30,Karnataka,3W,BrandM,8591
2025-06-30,Kerala,4W,BrandF,8772
2025-06-30,Madhya Pradesh,2W,BrandS,16071
2025-06-30,Maharashtra,4W,BrandZ,13963
2025-06-30,Manipur,4W,BrandN,9929
2025-06-30,Meghalaya,4W,BrandM,16874
2025-06-30,Mizoram,3W,BrandU,12437
2025-06-30,Nagaland,3W,BrandP,6182
2025-06-30,Odisha,3W,BrandY,19737
2025-06-30,Punjab,3W,BrandQ,13418
2025-06-30,Rajasthan,3W,BrandP,19531
2025-06-30,Sikkim,2W,BrandO,7362
2025-06-30,Tamil Nadu,2W,BrandW,12989
2025-06-30,Telangana,4W,BrandA,18415
2025-06-30,Tripura,4W,BrandL,2142
2025-06-30,Uttar Pradesh,4W,BrandW,2824
2025-06-30,Uttarakhand,4W,BrandT,11644
2025-06-30,West Bengal,2W,BrandJ,19230
2025-06-30,Delhi,3W,BrandC,13200
2025-06-30,Jammu and Kashmir,2W,BrandI,4661
2025-06-30,Ladakh,4W,BrandY,2219
2025-06-30,Puducherry,4W,BrandV,6509
2025-07-01,Andhra Pradesh,3W,BrandT,13170
2025-07-01,Arunachal Pradesh,2W,BrandZ,10120
2025-07-01,Assam,2W,BrandI,19483
2025-07-01,Bihar,3W,BrandS,15145
2025-07-01,Chhattisgarh,2W,BrandQ,19853
2025-07-01,Goa,4W,BrandR,8298
2025-07-01,Gujarat,2W,BrandA,13123
2025-07-01,Haryana,4W,BrandZ,3919
2025-07-01,Himachal Pradesh,4W,BrandL,14182
2025-07-01,Jharkhand,2W,BrandL,13835
2025-07-01,Karnataka,2W,BrandK,7714
2025-07-01,Kerala,3W,BrandY,3037
2025-07-01,Madhya Pradesh,2W,BrandC,3280
2025-07-01,Maharashtra,4W,BrandH,2205
2025-07-01,Manipur,3W,BrandQ,16899
2025-07-01,Meghalaya,3W,BrandD,19182
2025-07-01,Mizoram,4W,BrandD,10688
2025-07-01,Nagaland,2W,BrandX,8996
2025-07-01,Odisha,4W,BrandN,6162
2025-07-01,Punjab,4W,BrandZ,9700
2025-07-01,Rajasthan,3W,BrandD,10383
2025-07-01,Sikkim,4W,BrandR,18684
2025-07-01,Tamil Nadu,2W,BrandT,11400
2025-07-01,Telangana,2W,BrandU,9159
2025-07-01,Tripura,4W,BrandN,8010
2025-07-01,Uttar Pradesh,4W,BrandL,19438
2025-07-01,Uttarakhand,2W,BrandP,9302
2025-07-01,West Bengal,3W,BrandS,4827
2025-07-01,Delhi,3W,BrandK,10685
2025-07-01,Jammu and Kashmir,2W,BrandW,4509
2025-07-01,Ladakh,3W,BrandN,8061
2025-07-01,Puducherry,2W,BrandL,12205
2025-07-02,Andhra Pradesh,3W,BrandD,13793
2025-07-02,Arunachal Pradesh,2W,BrandN,9690
2025-07-02,Assam,4W,BrandV,17918
2025-07-02,Bihar,3W,BrandL,5992
2025-07-02,Chhattisgarh,3W,BrandT,5004
2025-07-02,Goa,3W,BrandN,6295
2025-07-02,Gujarat,2W,BrandS,12713
2025-07-02,Haryana,2W,BrandH,14641
2025-07-02,Himachal Pradesh,2W,BrandZ,16040
2025-07-02,Jharkhand,4W,BrandV,6736
2025-07-02,Karnataka,2W,BrandJ,8966
2025-07-02,Kerala,2W,BrandP,4415
2025-07-02,Madhya Pradesh,3W,BrandT,6967
2025-07-02,Maharashtra,3W,BrandX,8422
2025-07-02,Manipur,2W,BrandL,15825
2025-07-02,Meghalaya,2W,BrandK,8256
2025-07-02,Mizoram,3W,BrandB,12145
2025-07-02,Nagaland,4W,BrandI,7378
2025-07-02,Odisha,2W,BrandH,9918
2025-07-02,Punjab,3W,BrandY,12101
2025-07-02,Rajasthan,2W,BrandE,14291
2025-07-02,Sikkim,4W,BrandC,17952
2025-07-02,Tamil Nadu,4W,BrandC,4849
2025-07-02,Telangana,2W,BrandC,9131
2025-07-02,Tripura,4W,BrandY,19075
2025-07-02,Uttar Pradesh,2W,BrandX,15284
2025-07-02,Uttarakhand,3W,BrandB,12121
2025-07-02,West Bengal,4W,BrandZ,11380
2025-07-02,Delhi,2W,BrandH,12210
2025-07-02,Jammu and Kashmir,3W,BrandN,19750
2025-07-02,Ladakh,2W,BrandM,10387
2025-07-02,Puducherry,2W,BrandE,5225
2025-07-03,Andhra Pradesh,4W,BrandB,18265
2025-07-03,Arunachal Pradesh,3W,BrandX,16316
2025-07-03,Assam,3W,BrandM,8657
2025-07-03,Bihar,3W,BrandU,14438
2025-07-03,Chhattisgarh,3W,BrandS,13127
2025-07-03,Goa,2W,BrandU,16219
2025-07-03,Gujarat,4W,BrandA,16717
2025-07-03,Haryana,2W,BrandT,13262
2025-07-03,Himachal Pradesh,3W,BrandD,8558
2025-07-03,Jharkhand,4W,BrandG,12373
2025-07-03,Karnataka,3W,BrandJ,4820
2025-07-03,Kerala,4W,BrandK,13656
2025-07-03,Madhya Pradesh,4W,BrandD,12191
2025-07-03,Maharashtra,4W,BrandV,19736
2025-07-03,Manipur,4W,BrandI,14041
2025-07-03,Meghalaya,4W,BrandE,17605
2025-07-03,Mizoram,2W,BrandC,10972
2025-07-03,Nagaland,2W,BrandL,6555
2025-07-03,Odisha,2W,BrandM,11322
2025-07-03,Punjab,2W,BrandR,4036
2025-07-03,Rajasthan,2W,BrandS,18596
2025-07-03,Sikkim,4W,BrandW,2656
2025-07-03,Tamil Nadu,4W,BrandR,6831
2025-07-03,Telangana,4W,BrandY,7187
2025-07-03,Tripura,3W,BrandK,8903
2025-07-03,Uttar Pradesh,4W,BrandD,18698
2025-07-03,Uttarakhand,4W,BrandA,18224
2025-07-03,West Bengal,3W,BrandI,12463
2025-07-03,Delhi,2W,BrandM,9020
2025-07-03,Jammu and Kashmir,2W,BrandY,4943
2025-07-03,Ladakh,2W,BrandV,11447
2025-07-03,Puducherry,3W,BrandO,13475
2025-07-04,Andhra Pradesh,3W,BrandF,11385
2025-07-04,Arunachal Pradesh,4W,BrandD,8933
2025-07-04,Assam,4W,BrandS,11053
2025-07-04,Bihar,4W,BrandQ,18808
2025-07-04,Chhattisgarh,3W,BrandU,9800
2025-07-04,Goa,4W,BrandW,4169
2025-07-04,Gujarat,2W,BrandA,19692
2025-07-04,Haryana,2W,BrandI,3325
2025-07-04,Himachal Pradesh,2W,BrandX,7858
2025-07-04,Jharkhand,3W,BrandB,7414
2025-07-04,Karnataka,2W,BrandQ,6006
2025-07-04,Kerala,3W,BrandU,3490
2025-07-04,Madhya Pradesh,4W,BrandN,11294
2025-07-04,Maharashtra,2W,BrandJ,14483
2025-07-04,Manipur,3W,BrandU,11280
2025-07-04,Meghalaya,3W,BrandA,5873
2025-07-04,Mizoram,4W,BrandW,10832
2025-07-04,Nagaland,4W,BrandE,15507
2025-07-04,Odisha,4W,BrandA,19048
2025-07-04,Punjab,3W,BrandZ,14632
2025-07-04,Rajasthan,4W,BrandG,17169
2025-07-04,Sikkim,3W,BrandN,2469
2025-07-04,Tamil Nadu,3W,BrandF,14967
2025-07-04,Telangana,2W,BrandD,15988
2025-07-04,Tripura,2W,BrandX,13895
2025-07-04,Uttar Pradesh,4W,BrandR,15660
2025-07-04,Uttarakhand,3W,BrandO,16161
2025-07-04,West Bengal,3W,BrandB,12439
2025-07-04,Delhi,3W,BrandJ,11527
2025-07-04,Jammu and Kashmir,3W,BrandY,19540
2025-07-04,Ladakh,3W,BrandF,2726
2025-07-04,Puducherry,3W,BrandD,2936
2025-07-05,Andhra Pradesh,3W,BrandM,7274
2025-07-05,Arunachal Pradesh,2W,BrandZ,14500
2025-07-05,Assam,2W,BrandE,3879
2025-07-05,Bihar,2W,BrandY,8756
2025-07-05,Chhattisgarh,3W,BrandR,5086
2025-07-05,Goa,3W,BrandD,11805
2025-07-05,Gujarat,3W,BrandM,12663
2025-07-05,Haryana,3W,BrandI,4753
2025-07-05,Himachal Pradesh,4W,BrandE,12632
2025-07-05,Jharkhand,3W,BrandR,11779
2025-07-05,Karnataka,4W,BrandP,3725
2025-07-05,Kerala,3W,BrandZ,9163
2025-07-05,Madhya Pradesh,4W,BrandN,4758
2025-07-05,Maharashtra,3W,BrandL,7962
2025-07-05,Manipur,4W,BrandV,10249
2025-07-05,Meghalaya,3W,BrandD,13380
2025-07-05,Mizoram,2W,BrandV,8305
2025-07-05,Nagaland,4W,BrandW,17546
2025-07-05,Odisha,2W,BrandI,6893
2025-07-05,Punjab,3W,BrandG,6919
2025-07-05,Rajasthan,3W,BrandA,4761
2025-07-05,Sikkim,2W,BrandI,7055
2025-07-05,Tamil Nadu,2W,BrandZ,7097
2025-07-05,Telangana,3W,BrandV,13117
2025-07-05,Tripura,4W,BrandQ,2931
2025-07-05,Uttar Pradesh,4W,BrandE,17530
2025-07-05,Uttarakhand,2W,BrandK,19824
2025-07-05,West Bengal,3W,BrandG,17051
2025-07-05,Delhi,4W,BrandO,3329
2025-07-05,Jammu and Kashmir,4W,BrandU,14535
2025-07-05,Ladakh,2W,BrandQ,5739
2025-07-05,Puducherry,3W,BrandV,15515
2025-07-06,Andhra Pradesh,3W,BrandD,5065
2025-07-06,Arunachal Pradesh,4W,BrandN,10346
2025-07-06,Assam,2W,BrandJ,17874
2025-07-06,Bihar,3W,BrandR,16582
2025-07-06,Chhattisgarh,3W,BrandB,12539
2025-07-06,Goa,3W,BrandN,6262
2025-07-06,Gujarat,2W,BrandH,15725
2025-07-06,Haryana,4W,BrandL,3877
2025-07-06,Himachal Pradesh,3W,BrandY,6377
2025-07-06,Jharkhand,4W,BrandQ,13145
2025-07-06,Karnataka,2W,BrandI,14287
2025-07-06,Kerala,2W,BrandE,8064
2025-07-06,Madhya Pradesh,4W,BrandG,11770
2025-07-06,Maharashtra,3W,BrandY,12547
2025-07-06,Manipur,2W,BrandC,2701
2025-07-06,Meghalaya,4W,BrandW,18804
2025-07-06,Mizoram,3W,BrandC,18467
2025-07-06,Nagaland,4W,BrandH,16098
2025-07-06,Odisha,2W,BrandA,13402
2025-07-06,Punjab,3W,BrandR,16575
2025-07-06,Rajasthan,3W,BrandL,2763
2025-07-06,Sikkim,4W,BrandG,7879
2025-07-06,Tamil Nadu,3W,BrandD,8710
2025-07-06,Telangana,4W,BrandV,12240
2025-07-06,Tripura,4W,BrandY,18388
2025-07-06,Uttar Pradesh,3W,BrandB,14072
2025-07-06,Uttarakhand,4W,BrandH,17616
2025-07-06,West Bengal,3W,BrandR,18529
2025-07-06,Delhi,4W,BrandW,16372
2025-07-06,Jammu and Kashmir,3W,BrandD,13796
2025-07-06,Ladakh,4W,BrandA,18281
2025-07-06,Puducherry,2W,BrandD,13338
2025-07-07,Andhra Pradesh,2W,BrandG,2574
2025-07-07,Arunachal Pradesh,4W,BrandU,6028
2025-07-07,Assam,4W,BrandY,18204
2025-07-07,Bihar,3W,BrandW,9394
2025-07-07,Chhattisgarh,2W,BrandL,4761
2025-07-07,Goa,4W,BrandX,3243
2025-07-07,Gujarat,3W,BrandT,12252
2025-07-07,Haryana,3W,BrandJ,9428
2025-07-07,Himachal Pradesh,2W,BrandS,9689
2025-07-07,Jharkhand,3W,BrandR,3916
2025-07-07,Karnataka,4W,BrandK,8813
2025-07-07,Kerala,4W,BrandY,17757
2025-07-07,Madhya Pradesh,3W,BrandL,5048
2025-07-07,Maharashtra,3W,BrandK,8705
2025-07-07,Manipur,3W,BrandN,8274
2025-07-07,Meghalaya,3W,BrandD,6090
2025-07-07,Mizoram,3W,BrandD,7332
2025-07-07,Nagaland,2W,BrandL,10356
2025-07-07,Odisha,3W,BrandI,8183
2025-07-07,Punjab,2W,BrandR,9418
2025-07-07,Rajasthan,3W,BrandU,17807
2025-07-07,Sikkim,2W,BrandI,12223
2025-07-07,Tamil Nadu,2W,BrandD,11927
2025-07-07,Telangana,3W,BrandY,3991
2025-07-07,Tripura,4W,BrandM,8661
2025-07-07,Uttar Pradesh,4W,BrandJ,5316
2025-07-07,Uttarakhand,2W,BrandT,10745
2025-07-07,West Bengal,4W,BrandK,8378
2025-07-07,Delhi,3W,BrandC,7779
2025-07-07,Jammu and Kashmir,4W,BrandM,6707
2025-07-07,Ladakh,4W,BrandP,15677
2025-07-07,Puducherry,2W,BrandI,7278
2025-07-08,Andhra Pradesh,2W,BrandH,5746
2025-07-08,Arunachal Pradesh,3W,BrandO,12818
2025-07-08,Assam,4W,BrandL,16892
2025-07-08,Bihar,4W,BrandN,3291
2025-07-08,Chhattisgarh,4W,BrandP,3230
2025-07-08,Goa,3W,BrandL,10818
2025-07-08,Gujarat,2W,BrandH,16379
2025-07-08,Haryana,4W,BrandO,7492
2025-07-08,Himachal Pradesh,2W,BrandZ,13098
2025-07-08,Jharkhand,4W,BrandC,4593
2025-07-08,Karnataka,4W,BrandC,14532
2025-07-08,Kerala,3W,BrandE,4122
2025-07-08,Madhya Pradesh,4W,BrandT,6558
2025-07-08,Maharashtra,2W,BrandW,18262
2025-07-08,Manipur,2W,BrandI,4217
2025-07-08,Meghalaya,4W,BrandA,8111
2025-07-08,Mizoram,4W,BrandU,13456
2025-07-08,Nagaland,2W,BrandE,10724
2025-07-08,Odisha,4W,BrandU,9022
2025-07-08,Punjab,4W,BrandH,11942
2025-07-08,Rajasthan,2W,BrandZ,7538
2025-07-08,Sikkim,2W,BrandZ,13954
2025-07-08,Tamil Nadu,2W,BrandR,11221
2025-07-08,Telangana,2W,BrandG,10023
2025-07-08,Tripura,3W,BrandM,19277
2025-07-08,Uttar Pradesh,3W,BrandT,16344
2025-07-08,Uttarakhand,2W,BrandZ,7556
2025-07-08,West Bengal,3W,BrandO,19350
2025-07-08,Delhi,4W,BrandK,8330
2025-07-08,Jammu and Kashmir,4W,BrandI,16305
2025-07-08,Ladakh,3W,BrandZ,8927
2025-07-08,Puducherry,4W,BrandP,5304
2025-07-09,Andhra Pradesh,2W,BrandK,13006
2025-07-09,Arunachal Pradesh,4W,BrandK,13591
2025-07-09,Assam,4W,BrandA,3102
2025-07-09,Bihar,4W,BrandY,18270
2025-07-09,Chhattisgarh,2W,BrandK,9724
2025-07-09,Goa,2W,BrandN,14498
2025-07-09,Gujarat,3W,BrandF,10622
2025-07-09,Haryana,2W,BrandO,16920
2025-07-09,Himachal Pradesh,4W,BrandT,9564
2025-07-09,Jharkhand,4W,BrandM,11686
2025-07-09,Karnataka,2W,BrandA,17836
2025-07-09,Kerala,3W,BrandU,18247
2025-07-09,Madhya Pradesh,4W,BrandX,16971
2025-07-09,Maharashtra,4W,BrandW,5512
2025-07-09,Manipur,4W,BrandW,12046
2025-07-09,Meghalaya,3W,BrandG,5796
2025-07-09,Mizoram,4W,BrandG,13610
2025-07-09,Nagaland,2W,BrandD,3299
2025-07-09,Odisha,4W,BrandS,13090
2025-07-09,Punjab,3W,BrandT,12301
2025-07-09,Rajasthan,3W,BrandE,19721
2025-07-09,Sikkim,2W,BrandN,14991
2025-07-09,Tamil Nadu,2W,BrandE,5747
2025-07-09,Telangana,4W,BrandT,5615
2025-07-09,Tripura,2W,BrandY,14266
2025-07-09,Uttar Pradesh,2W,BrandB,18886
2025-07-09,Uttarakhand,4W,BrandS,2259
2025-07-09,West Bengal,4W,BrandV,12007
2025-07-09,Delhi,4W,BrandR,6556
2025-07-09,Jammu and Kashmir,2W,BrandY,17489
2025-07-09,Ladakh,3W,BrandN,17778
2025-07-09,Puducherry,2W,BrandO,10369
2025-07-10,Andhra Pradesh,4W,BrandS,9888
2025-07-10,Arunachal Pradesh,3W,BrandN,11103
2025-07-10,Assam,4W,BrandC,7586
2025-07-10,Bihar,3W,BrandU,18437
2025-07-10,Chhattisgarh,3W,BrandE,18657
2025-07-10,Goa,2W,BrandN,10798
2025-07-10,Gujarat,2W,BrandM,4611
2025-07-10,Haryana,4W,BrandI,8695
2025-07-10,Himachal Pradesh,4W,BrandM,9899
2025-07-10,Jharkhand,4W,BrandZ,9004
2025-07-10,Karnataka,4W,BrandB,4468
2025-07-10,Kerala,3W,BrandJ,8912
2025-07-10,Madhya Pradesh,3W,BrandC,19328
2025-07-10,Maharashtra,4W,BrandS,18379
2025-07-10,Manipur,3W,BrandC,5998
2025-07-10,Meghalaya,4W,BrandE,16541
2025-07-10,Mizoram,2W,BrandP,17868
2025-07-10,Nagaland,2W,BrandN,16472
2025-07-10,Odisha,4W,BrandO,15369
2025-07-10,Punjab,3W,BrandS,17629
2025-07-10,Rajasthan,4W,BrandI,4746
2025-07-10,Sikkim,3W,BrandU,3096
2025-07-10,Tamil Nadu,4W,BrandP,8675
2025-07-10,Telangana,3W,BrandW,8456
2025-07-10,Tripura,3W,BrandE,2361
2025-07-10,Uttar Pradesh,2W,BrandG,9942
2025-07-10,Uttarakhand,4W,BrandO,17111
2025-07-10,West Bengal,2W,BrandO,3080
2025-07-10,Delhi,3W,BrandZ,15603
2025-07-10,Jammu and Kashmir,2W,BrandW,12912
2025-07-10,Ladakh,3W,BrandS,18719
2025-07-10,Puducherry,4W,BrandM,10568
2025-07-11,Andhra Pradesh,4W,BrandX,9449
2025-07-11,Arunachal Pradesh,4W,BrandX,17500
2025-07-11,Assam,3W,BrandQ,14622
2025-07-11,Bihar,2W,BrandX,6943
2025-07-11,Chhattisgarh,3W,BrandJ,2355
2025-07-11,Goa,3W,BrandH,18347
2025-07-11,Gujarat,4W,BrandJ,12228
2025-07-11,Haryana,2W,BrandW,11780
2025-07-11,Himachal Pradesh,2W,BrandM,3715
2025-07-11,Jharkhand,4W,BrandN,3361
2025-07-11,Karnataka,2W,BrandX,2376
2025-07-11,Kerala,4W,BrandK,3821
2025-07-11,Madhya Pradesh,3W,BrandI,13141
2025-07-11,Maharashtra,3W,BrandA,10768
2025-07-11,Manipur,3W,BrandA,13910
2025-07-11,Meghalaya,3W,BrandT,17433
2025-07-11,Mizoram,4W,BrandO,3999
2025-07-11,Nagaland,2W,BrandZ,6463
2025-07-11,Odisha,2W,BrandT,6634
2025-07-11,Punjab,2W,BrandG,8971
2025-07-11,Rajasthan,4W,BrandV,11577
2025-07-11,Sikkim,2W,BrandA,19777
2025-07-11,Tamil Nadu,4W,BrandQ,4200
2025-07-11,Telangana,3W,BrandD,9282
2025-07-11,Tripura,3W,BrandT,18608
2025-07-11,Uttar Pradesh,2W,BrandX,15344
2025-07-11,Uttarakhand,4W,BrandG,4418
2025-07-11,West Bengal,4W,BrandA,6085
2025-07-11,Delhi,4W,BrandW,16117
2025-07-11,Jammu and Kashmir,2W,BrandB,15601
2025-07-11,Ladakh,3W,BrandP,16762
2025-07-11,Puducherry,3W,BrandE,8295
2025-07-12,Andhra Pradesh,4W,BrandZ,16840
2025-07-12,Arunachal Pradesh,2W,BrandG,2975
2025-07-12,Assam,2W,BrandJ,15313
2025-07-12,Bihar,2W,BrandV,3331
2025-07-12,Chhattisgarh,2W,BrandC,3920
2025-07-12,Goa,2W,BrandN,9626
2025-07-12,Gujarat,4W,BrandZ,7449
2025-07-12,Haryana,2W,BrandW,2894
2025-07-12,Himachal Pradesh,4W,BrandE,5296
2025-07-12,Jharkhand,2W,BrandP,16665
2025-07-12,Karnataka,4W,BrandA,14249
2025-07-12,Kerala,4W,BrandL,2985
2025-07-12,Madhya Pradesh,3W,BrandM,13171
2025-07-12,Maharashtra,2W,BrandO,5299
2025-07-12,Manipur,2W,BrandJ,18971
2025-07-12,Meghalaya,4W,BrandX,10933
2025-07-12,Mizoram,4W,BrandN,14920
2025-07-12,Nagaland,3W,BrandA,10384
2025-07-12,Odisha,2W,BrandN,13843
2025-07-12,Punjab,4W,BrandR,8477
2025-07-12,Rajasthan,3W,BrandL,11381
2025-07-12,Sikkim,2W,BrandO,2498
2025-07-12,Tamil Nadu,3W,BrandP,3228
2025-07-12,Telangana,2W,BrandY,15632
2025-07-12,Tripura,3W,BrandH,19864
2025-07-12,Uttar Pradesh,3W,BrandG,8643
2025-07-12,Uttarakhand,3W,BrandR,6830
2025-07-12,West Bengal,4W,BrandO,3950
2025-07-12,Delhi,4W,BrandI,12277
2025-07-12,Jammu and Kashmir,3W,BrandD,19463
2025-07-12,Ladakh,4W,BrandD,7349
2025-07-12,Puducherry,4W,BrandZ,3868
2025-07-13,Andhra Pradesh,4W,BrandS,15064
2025-07-13,Arunachal Pradesh,2W,BrandK,17047
2025-07-13,Assam,4W,BrandQ,8770
2025-07-13,Bihar,3W,BrandV,15541
2025-07-13,Chhattisgarh,4W,BrandZ,9819
2025-07-13,Goa,2W,BrandG,2212
2025-07-13,Gujarat,2W,BrandU,9481
2025-07-13,Haryana,3W,BrandN,12343
2025-07-13,Himachal Pradesh,3W,BrandJ,15010
2025-07-13,Jharkhand,2W,BrandJ,5778
2025-07-13,Karnataka,2W,BrandI,11723
2025-07-13,Kerala,4W,BrandB,7753
2025-07-13,Madhya Pradesh,4W,BrandT,15297
2025-07-13,Maharashtra,4W,BrandO,10776
2025-07-13,Manipur,3W,BrandN,8384
2025-07-13,Meghalaya,4W,BrandD,18512
2025-07-13,Mizoram,4W,BrandI,2984
2025-07-13,Nagaland,3W,BrandK,18991
2025-07-13,Odisha,3W,BrandF,2340
2025-07-13,Punjab,3W,BrandK,4747
2025-07-13,Rajasthan,4W,BrandU,7217
2025-07-13,Sikkim,2W,BrandM,4015
2025-07-13,Tamil Nadu,3W,BrandU,12474
2025-07-13,Telangana,4W,BrandI,9728
2025-07-13,Tripura,4W,BrandB,2544
2025-07-13,Uttar Pradesh,4W,BrandO,19521
2025-07-13,Uttarakhand,4W,BrandJ,19634
2025-07-13,West Bengal,4W,BrandF,12346
2025-07-13,Delhi,4W,BrandR,4755
2025-07-13,Jammu and Kashmir,3W,BrandQ,15121
2025-07-13,Ladakh,2W,BrandO,14110
2025-07-13,Puducherry,3W,BrandQ,14479
2025-07-14,Andhra Pradesh,2W,BrandS,11933
2025-07-14,Arunachal Pradesh,2W,BrandP,15141
2025-07-14,Assam,3W,BrandP,5275
2025-07-14,Bihar,4W,BrandP,2100
